order_id,customer_id,product_id,product_name,category,quantity,total_amount,order_date
1080,1327,552,Jacket,Clothing,4,225.31,2025-07-30
1081,2106,169,Lamp,Home & Garden,2,790.46,2025-06-19
1082,1366,538,Laptop,Electronics,3,2785.94,2025-01-16
1083,1105,282,Tablet,Electronics,1,405.86,2025-08-08
1084,1672,18,Jacket,Clothing,1,186.32,2025-04-17
1085,2167,422,Phone,Electronics,2,2583.53,2025-07-24
1086,1049,425,Phone,Electronics,2,601.35,2025-06-15
1087,1445,150,Jeans,Clothing,1,301.01,2025-07-05
1088,2122,455,Jeans,Clothing,3,988.8,2025-10-05
1089,1724,251,Laptop,Electronics,1,519.08,2025-08-21
1090,1920,186,Tablet,Electronics,2,2508.49,2025-09-26
1091,2022,432,Jeans,Clothing,3,910.08,2025-04-30
1092,2233,460,Lamp,Home & Garden,3,720.03,2025-04-13
1093,1605,29,Lamp,Home & Garden,1,380.98,2025-05-09
1094,2153,24,Novel,Books,1,62.73,2025-10-20
1095,2197,351,Shoes,Clothing,3,296.32,2025-01-29
1096,2215,215,Monitor,Electronics,4,2429.65,2025-06-09
1097,2218,304,Yoga Mat,Sports,3,1336.01,2025-11-30
1098,1857,405,Monitor,Electronics,2,2382.62,2025-10-21
1099,2014,429,Science Book,Books,2,132.65,2025-02-13
1100,1505,231,Lamp,Home & Garden,4,750.45,2025-09-01
1101,1725,393,Biography,Books,2,292.36,2025-08-03
1102,2008,423,Football,Sports,3,1301.58,2025-08-04
1103,1219,377,Chair,Home & Garden,3,785.98,2025-01-31
1104,1738,533,Laptop,Electronics,3,2428.25,2025-01-02
1105,1340,317,Tablet,Electronics,1,1272.15,2025-12-15
1106,1927,323,Phone,Electronics,1,663.09,2025-01-26
1107,1012,371,Lamp,Home & Garden,1,116.82,2025-02-17
1108,2228,387,Table,Home & Garden,1,450.96,2025-07-04
1109,1068,200,Plant,Home & Garden,3,1367.79,2025-04-14
1110,1015,551,Shoes,Clothing,4,720.5,2025-11-28
1111,1727,498,Tennis Racket,Sports,4,965.28,2025-10-30
1112,1699,325,Phone,Electronics,1,459.29,2025-01-15
1113,1977,516,Laptop,Electronics,2,1875.13,2025-11-01
1114,1527,541,Shoes,Clothing,3,303.12,2025-08-15
1115,1432,401,Table,Home & Garden,3,1519.71,2025-10-16
1116,1185,359,Jacket,Clothing,1,170.83,2025-04-03
1117,1445,488,Phone,Electronics,3,1175.63,2025-08-26
1118,1016,546,T-Shirt,Clothing,4,394.5,2025-01-19
1119,2225,400,Tablet,Electronics,2,3116.75,2025-12-10
1120,1591,16,Laptop,Electronics,2,1063.5,2025-01-07
1121,1020,288,Shoes,Clothing,3,396.57,2025-06-27
1122,1403,437,Tablet,Electronics,3,1456.17,2025-06-02
1123,1102,198,Monitor,Electronics,4,2583.56,2025-02-24
1124,1236,506,Yoga Mat,Sports,3,903.39,2025-01-26
1125,1633,273,Cookbook,Books,3,166.05,2025-01-31
1126,1495,502,Shoes,Clothing,4,1029.39,2025-01-24
1127,1337,508,Lamp,Home & Garden,4,1200.02,2025-02-06
1128,2205,53,Shoes,Clothing,4,982.89,2025-12-28
1129,1432,403,Monitor,Electronics,3,3294.0,2025-04-10
1130,1676,364,Monitor,Electronics,3,2121.38,2025-01-29
1131,1387,59,Monitor,Electronics,4,5106.63,2025-08-02
1132,1122,229,Science Book,Books,4,562.26,2025-05-16
1133,1117,483,Table,Home & Garden,2,739.88,2025-07-21
1134,1934,75,Tablet,Electronics,4,3019.27,2025-03-19
1135,2194,86,Laptop,Electronics,2,760.41,2025-01-15
1136,1817,260,Shoes,Clothing,4,600.92,2025-05-31
1137,1370,243,Tablet,Electronics,1,1017.28,2025-04-11
1138,2118,67,Laptop,Electronics,3,3685.93,2025-08-14
1139,1769,222,Biography,Books,1,114.59,2025-12-03
1140,1976,262,Tennis Racket,Sports,2,426.29,2025-11-22
1141,1279,47,Tablet,Electronics,1,1356.04,2025-12-24
1142,2047,313,Phone,Electronics,2,3272.84,2025-11-17
1143,1710,116,Tennis Racket,Sports,4,911.26,2025-06-11
1144,2229,118,Tennis Racket,Sports,3,196.36,2025-08-08
1145,1099,354,Tablet,Electronics,4,1735.15,2025-09-18
1146,1686,7,Monitor,Electronics,3,1570.57,2025-10-09
1147,2213,462,Plant,Home & Garden,3,503.97,2025-12-25
1148,2135,197,Phone,Electronics,4,2678.23,2025-01-07
1149,2001,240,Jacket,Clothing,3,860.59,2025-09-07
1150,1774,290,Tablet,Electronics,3,1600.44,2025-07-08
1151,2138,173,Jeans,Clothing,1,99.68,2025-07-29
1152,1792,336,Biography,Books,2,68.19,2025-02-08
1153,1323,213,Phone,Electronics,3,2701.52,2025-05-27
1154,1751,105,Table,Home & Garden,1,590.82,2025-12-05
1155,1715,221,Shoes,Clothing,2,771.08,2025-11-06
1156,1224,183,Cricket Bat,Sports,1,272.93,2025-07-21
1157,1622,104,Table,Home & Garden,4,582.75,2025-01-06
1158,1256,510,Biography,Books,3,234.91,2025-08-23
1159,1893,137,T-Shirt,Clothing,1,320.81,2025-09-21
1160,2222,281,Monitor,Electronics,2,3135.74,2025-11-06
1161,1941,278,Phone,Electronics,3,1903.66,2025-06-01
1162,1234,38,Biography,Books,3,363.38,2025-06-12
1163,1347,79,T-Shirt,Clothing,3,506.58,2025-10-23
1164,1307,444,Novel,Books,1,62.81,2025-08-09
1165,1852,115,Laptop,Electronics,1,352.48,2025-07-16
1166,1824,522,T-Shirt,Clothing,4,315.25,2025-08-27
1167,1906,177,Chair,Home & Garden,3,1204.27,2025-01-12
1168,1163,360,Cricket Bat,Sports,2,306.79,2025-02-08
1169,1797,180,Jeans,Clothing,4,492.21,2025-09-25
1170,1707,22,Lamp,Home & Garden,3,481.53,2025-11-04
1171,2116,396,Shoes,Clothing,1,55.99,2025-07-11
1172,1230,90,Monitor,Electronics,3,2843.53,2025-12-28
1173,2004,292,T-Shirt,Clothing,2,633.37,2025-11-29
1174,1129,284,Biography,Books,1,106.92,2025-05-21
1175,1743,140,Science Book,Books,3,307.02,2025-02-02
1176,1858,85,Lamp,Home & Garden,4,386.22,2025-06-02
1177,1362,299,T-Shirt,Clothing,4,1160.78,2025-11-06
1178,1838,549,Monitor,Electronics,3,3577.95,2025-03-08
1179,1391,337,Cookbook,Books,2,188.03,2025-02-21
1180,1751,362,Tennis Racket,Sports,2,417.1,2025-05-16
1181,1253,145,Shoes,Clothing,3,925.77,2025-04-24
1182,1165,444,Plant,Home & Garden,4,944.25,2025-02-07
1183,1584,103,Novel,Books,3,210.37,2025-06-25
1184,1633,163,Plant,Home & Garden,2,616.93,2025-08-24
1185,1209,96,Tablet,Electronics,2,2079.34,2025-05-24
1186,1414,501,Shoes,Clothing,2,373.04,2025-07-03
1187,1132,221,Lamp,Home & Garden,4,615.32,2025-10-06
1188,2215,334,Jeans,Clothing,2,415.28,2025-01-08
1189,2127,54,Jeans,Clothing,2,131.8,2025-06-10
1190,1889,23,Table,Home & Garden,3,323.61,2025-04-23
1191,1700,212,Yoga Mat,Sports,2,258.18,2025-05-11
1192,1875,394,Tablet,Electronics,4,4615.65,2025-06-07
1193,1044,315,Shoes,Clothing,2,320.05,2025-04-18
1194,1266,489,Yoga Mat,Sports,3,1323.23,2025-12-24
1195,1356,204,Table,Home & Garden,4,542.5,2025-05-25
1196,1593,83,Monitor,Electronics,3,2580.95,2025-06-30
1197,1913,295,Tennis Racket,Sports,4,712.4,2025-06-29
1198,2161,129,Laptop,Electronics,4,3884.46,2025-11-23
1199,1535,234,T-Shirt,Clothing,1,81.87,2025-11-07
1200,1224,12,Cookbook,Books,3,76.67,2025-10-07
1201,1440,229,Plant,Home & Garden,4,1843.37,2025-05-21
1202,1988,543,Tablet,Electronics,1,910.88,2025-05-08
1203,1074,29,Lamp,Home & Garden,1,139.82,2025-02-03
1204,1804,531,Biography,Books,3,344.61,2025-03-22
1205,1228,538,Tablet,Electronics,1,1333.76,2025-10-24
1206,1325,359,Monitor,Electronics,3,4452.75,2025-12-29
1207,1164,455,Plant,Home & Garden,2,385.62,2025-03-02
1208,1192,10,Football,Sports,3,436.93,2025-04-25
1209,1868,466,T-Shirt,Clothing,1,166.93,2025-12-06
1210,1400,509,Monitor,Electronics,3,1914.4,2025-04-03
1211,2029,485,Monitor,Electronics,2,1688.62,2025-05-29
1212,1467,228,Phone,Electronics,3,1111.98,2025-06-10
1213,1631,520,Table,Home & Garden,4,1285.29,2025-12-06
1214,1352,202,T-Shirt,Clothing,3,704.67,2025-03-07
1215,2114,411,Table,Home & Garden,1,105.67,2025-05-21
1216,1750,560,Phone,Electronics,4,4917.21,2025-04-25
1217,1476,57,Tennis Racket,Sports,4,1113.85,2025-10-23
1218,1737,454,Tennis Racket,Sports,3,430.99,2025-07-21
1219,1886,249,Biography,Books,3,84.45,2025-01-23
1220,1389,125,Phone,Electronics,1,806.86,2025-01-22
1221,1175,246,Shoes,Clothing,3,613.95,2025-12-24
1222,1301,268,Chair,Home & Garden,4,640.17,2025-02-05
1223,2164,184,Jacket,Clothing,3,903.94,2025-05-26
1224,1699,415,Tablet,Electronics,3,1693.64,2025-08-18
1225,2226,138,Plant,Home & Garden,3,628.63,2025-09-28
1226,2009,372,Laptop,Electronics,2,956.41,2025-03-12
1227,1083,133,Jeans,Clothing,4,360.95,2025-02-12
1228,1768,471,Phone,Electronics,4,4353.69,2025-08-01
1229,1395,286,Tablet,Electronics,3,2358.35,2025-10-05
1230,1023,208,Tablet,Electronics,2,2198.34,2025-12-17
1231,1705,321,Plant,Home & Garden,2,512.01,2025-12-02
1232,2188,295,Monitor,Electronics,3,1273.77,2025-12-03
1233,1386,431,Laptop,Electronics,3,3185.02,2025-05-18
1234,1425,56,Tablet,Electronics,4,3224.43,2025-01-26
1235,1848,308,Table,Home & Garden,2,180.88,2025-06-07
1236,1109,340,Phone,Electronics,2,1629.82,2025-02-18
1237,1167,105,Shoes,Clothing,4,238.84,2025-02-14
1238,1873,48,Jeans,Clothing,4,255.09,2025-10-26
1239,1452,549,Jacket,Clothing,4,1069.49,2025-09-29
1240,2148,214,Cookbook,Books,1,127.92,2025-12-03
1241,1672,532,Laptop,Electronics,1,1026.54,2025-03-07
1242,1201,402,Monitor,Electronics,1,942.91,2025-05-12
1243,2199,201,Biography,Books,2,190.96,2025-02-02
1244,1393,393,T-Shirt,Clothing,3,1176.9,2025-11-17
1245,1440,320,Monitor,Electronics,3,2430.18,2025-11-21
1246,1918,162,Monitor,Electronics,4,3156.72,2025-08-24
1247,1224,287,Tennis Racket,Sports,1,372.15,2025-11-03
1248,1013,520,Cricket Bat,Sports,1,123.62,2025-06-13
1249,2051,470,Tablet,Electronics,1,942.29,2025-07-15
1250,1741,522,Lamp,Home & Garden,4,1244.0,2025-04-11
1251,1276,188,Phone,Electronics,1,838.99,2025-03-06
1252,1104,545,Table,Home & Garden,3,1003.53,2025-02-03
1253,2088,540,T-Shirt,Clothing,2,374.76,2025-11-29
1254,1618,99,Tennis Racket,Sports,1,241.14,2025-05-25
1255,1456,315,Shoes,Clothing,3,691.38,2025-01-10
1256,2043,293,Phone,Electronics,2,1167.09,2025-02-17
1257,1889,215,Tablet,Electronics,2,2010.84,2025-10-08
1258,1861,130,Cookbook,Books,3,172.75,2025-10-05
1259,1911,432,Tablet,Electronics,2,2518.51,2025-07-23
1260,1939,325,Science Book,Books,1,127.41,2025-01-08
1261,2162,178,Monitor,Electronics,2,1287.9,2025-04-27
1262,2224,68,Phone,Electronics,2,2423.52,2025-04-25
1263,1707,359,Jeans,Clothing,2,315.96,2025-03-31
1264,1752,414,Football,Sports,3,686.09,2025-11-22
1265,1665,531,Yoga Mat,Sports,4,1175.17,2025-02-25
1266,1022,144,Cookbook,Books,1,56.86,2025-02-16
1267,1680,482,Laptop,Electronics,3,3088.8,2025-10-14
1268,2119,421,Novel,Books,4,446.17,2025-06-17
1269,1438,138,Chair,Home & Garden,2,578.56,2025-05-12
1270,1395,450,Phone,Electronics,2,1692.46,2025-02-14
1271,1019,310,Chair,Home & Garden,3,1335.51,2025-08-27
1272,1185,281,Tablet,Electronics,2,1630.55,2025-05-08
1273,2159,236,Monitor,Electronics,4,4419.8,2025-08-11
1274,1912,139,Laptop,Electronics,4,4478.63,2025-05-22
1275,2133,4,Football,Sports,3,1010.3,2025-07-22
1276,2070,213,Tennis Racket,Sports,2,865.69,2025-04-04
1277,1650,516,Biography,Books,4,454.91,2025-07-24
1278,1767,551,Chair,Home & Garden,4,1631.68,2025-04-12
1279,1880,540,Jacket,Clothing,4,249.35,2025-03-18
1280,1981,142,Table,Home & Garden,2,909.42,2025-07-24
1281,1351,158,Plant,Home & Garden,3,961.4,2025-02-02
1282,1623,224,Phone,Electronics,3,3078.98,2025-05-24
1283,1595,59,Tennis Racket,Sports,3,731.31,2025-01-16
1284,2002,289,Lamp,Home & Garden,2,485.06,2025-02-18
1285,1849,463,Tennis Racket,Sports,3,633.13,2025-09-12
1286,1557,249,Shoes,Clothing,2,130.34,2025-03-05
1287,1734,88,Jacket,Clothing,1,277.54,2025-07-09
1288,2043,558,Phone,Electronics,2,1826.14,2025-02-02
1289,2156,520,Laptop,Electronics,3,807.01,2025-02-24
1290,1627,131,Tablet,Electronics,1,749.13,2025-11-13
1291,1494,10,Phone,Electronics,4,3834.34,2025-12-27
1292,1730,133,Monitor,Electronics,1,374.48,2025-02-26
1293,1348,76,Chair,Home & Garden,4,1338.01,2025-09-28
1294,1328,23,Chair,Home & Garden,3,472.63,2025-05-02
1295,1008,52,T-Shirt,Clothing,4,250.68,2025-01-13
1296,2214,300,Tablet,Electronics,1,810.72,2025-02-20
1297,1147,402,Football,Sports,4,1082.5,2025-12-31
1298,1536,11,Tennis Racket,Sports,1,277.96,2025-09-25
1299,2112,14,Table,Home & Garden,2,1043.28,2025-12-21
1300,1836,279,Laptop,Electronics,3,3922.25,2025-04-15
1301,1143,257,Phone,Electronics,2,1703.07,2025-10-16
1302,2230,464,T-Shirt,Clothing,4,653.06,2025-12-12
1303,2206,283,Plant,Home & Garden,3,984.16,2025-12-05
1304,1987,447,Yoga Mat,Sports,1,237.91,2025-01-23
1305,1323,346,Laptop,Electronics,1,873.66,2025-03-04
1306,1718,380,Lamp,Home & Garden,4,1246.77,2025-09-26
1307,1010,297,Laptop,Electronics,4,2396.31,2025-07-06
1308,2051,428,Football,Sports,4,343.03,2025-03-06
1309,1988,104,Laptop,Electronics,2,1919.82,2025-07-29
1310,2077,135,Phone,Electronics,4,2791.04,2025-10-03
1311,1252,549,Phone,Electronics,2,2283.82,2025-10-22
1312,1100,393,Cricket Bat,Sports,3,364.74,2025-02-25
1313,1446,435,Laptop,Electronics,4,1887.07,2025-04-19
1314,1277,466,Jeans,Clothing,1,104.9,2025-02-26
1315,1837,288,Phone,Electronics,4,1605.47,2025-01-30
1316,1364,269,Monitor,Electronics,1,1304.28,2025-09-22
1317,1788,480,Lamp,Home & Garden,1,464.12,2025-11-16
1318,2119,353,Lamp,Home & Garden,4,1286.45,2025-09-19
1319,1411,482,Monitor,Electronics,1,618.77,2025-08-11
1320,1106,468,Phone,Electronics,3,3160.86,2025-09-28
1321,1603,73,Table,Home & Garden,2,784.79,2025-05-05
1322,1859,13,Chair,Home & Garden,4,784.26,2025-07-05
1323,1148,280,Science Book,Books,3,222.87,2025-08-07
1324,1375,273,Shoes,Clothing,2,205.26,2025-03-23
1325,1122,409,Football,Sports,1,289.95,2025-12-15
1326,2112,99,Yoga Mat,Sports,2,556.9,2025-07-17
1327,1256,503,Phone,Electronics,2,2222.19,2025-07-08
1328,1270,339,Laptop,Electronics,3,1454.17,2025-01-08
1329,2192,199,Phone,Electronics,3,1884.15,2025-12-05
1330,1742,296,Plant,Home & Garden,2,346.01,2025-01-23
1331,1794,244,Novel,Books,4,146.72,2025-07-22
1332,2036,221,Monitor,Electronics,1,1581.08,2025-12-31
1333,2069,124,Biography,Books,1,111.61,2025-10-01
1334,1059,442,Monitor,Electronics,3,2811.12,2025-09-06
1335,1831,165,Table,Home & Garden,4,1434.03,2025-07-18
1336,1958,516,Monitor,Electronics,3,1447.02,2025-07-26
1337,1305,337,Novel,Books,3,214.03,2025-03-15
1338,1239,139,Monitor,Electronics,2,1260.06,2025-01-21
1339,1197,431,Laptop,Electronics,2,1283.25,2025-07-24
1340,1287,560,Cookbook,Books,4,175.48,2025-08-14
1341,1059,38,Laptop,Electronics,2,2625.34,2025-09-14
1342,1987,158,Laptop,Electronics,3,1972.52,2025-12-23
1343,1432,69,Biography,Books,4,414.47,2025-02-25
1344,1792,49,Cricket Bat,Sports,1,107.64,2025-09-14
1345,1433,145,Lamp,Home & Garden,1,375.01,2025-01-02
1346,1843,562,Shoes,Clothing,1,239.9,2025-05-11
1347,1045,139,Cookbook,Books,1,88.46,2025-06-19
1348,1636,65,Phone,Electronics,4,1448.77,2025-07-11
1349,2227,539,Laptop,Electronics,2,1324.81,2025-03-30
1350,1011,160,Chair,Home & Garden,2,772.77,2025-10-29
1351,2204,458,Novel,Books,3,286.23,2025-11-13
1352,1819,112,Biography,Books,3,478.08,2025-09-04
1353,1382,486,Jeans,Clothing,2,320.66,2025-01-17
1354,1114,547,Jacket,Clothing,4,635.19,2025-10-10
1355,1921,81,Shoes,Clothing,1,246.06,2025-08-16
1356,1062,427,Cricket Bat,Sports,3,610.15,2025-06-05
1357,2189,461,Novel,Books,4,336.49,2025-03-26
1358,1378,72,Shoes,Clothing,4,647.25,2025-01-02
1359,1336,275,Phone,Electronics,1,676.61,2025-07-14
1360,1565,178,Lamp,Home & Garden,1,467.75,2025-04-14
1361,2103,384,Lamp,Home & Garden,1,180.21,2025-01-11
1362,1687,476,Lamp,Home & Garden,1,343.88,2025-05-06
1363,1122,562,Plant,Home & Garden,3,1164.39,2025-05-14
1364,1565,59,Plant,Home & Garden,3,767.97,2025-09-11
1365,2206,90,Table,Home & Garden,4,1058.52,2025-02-26
1366,1256,52,T-Shirt,Clothing,4,454.35,2025-01-21
1367,1299,232,Shoes,Clothing,3,685.59,2025-06-09
1368,1027,260,Shoes,Clothing,2,384.78,2025-04-26
1369,1585,23,Shoes,Clothing,3,815.9,2025-06-24
1370,1500,492,Monitor,Electronics,4,2113.93,2025-07-05
1371,1466,100,Science Book,Books,1,24.85,2025-10-12
1372,1387,417,Phone,Electronics,2,942.55,2025-08-29
1373,1852,277,Monitor,Electronics,3,1782.21,2025-08-21
1374,1040,267,Science Book,Books,1,57.56,2025-05-02
1375,1450,147,Science Book,Books,3,162.61,2025-09-01
1376,1890,333,Cricket Bat,Sports,2,765.49,2025-05-22
1377,1869,80,Biography,Books,3,378.98,2025-06-10
1378,1864,472,Tablet,Electronics,2,2307.92,2025-07-24
1379,1563,248,Monitor,Electronics,1,944.81,2025-03-28
1380,1702,312,Yoga Mat,Sports,1,109.4,2025-07-08
1381,2136,132,Chair,Home & Garden,1,378.92,2025-05-05
1382,2220,39,Novel,Books,1,110.86,2025-10-21
1383,1288,503,Phone,Electronics,1,1137.49,2025-07-19
1384,2105,42,Cricket Bat,Sports,3,484.74,2025-03-03
1385,1642,106,Phone,Electronics,1,1091.4,2025-04-25
1386,1845,408,Shoes,Clothing,2,439.81,2025-08-14
1387,1638,203,Cookbook,Books,3,95.86,2025-01-21
1388,1084,72,Shoes,Clothing,4,395.75,2025-06-16
1389,1472,20,T-Shirt,Clothing,1,267.24,2025-09-15
1390,1325,486,Cricket Bat,Sports,1,288.57,2025-01-17
1391,1086,440,Tennis Racket,Sports,3,1070.82,2025-11-03
1392,1734,173,Plant,Home & Garden,1,167.19,2025-05-01
1393,2133,31,Tablet,Electronics,2,2342.97,2025-12-21
1394,1343,166,Shoes,Clothing,3,277.48,2025-11-24
1395,1979,10,Table,Home & Garden,3,460.74,2025-07-03
1396,1579,59,Tablet,Electronics,2,2545.96,2025-12-14
1397,1660,457,Plant,Home & Garden,3,289.94,2025-10-05
1398,2031,123,Plant,Home & Garden,1,417.84,2025-07-27
1399,1516,339,Plant,Home & Garden,2,911.6,2025-03-21
1400,2048,338,Biography,Books,3,259.24,2025-11-21
1401,1622,231,Science Book,Books,1,135.75,2025-05-26
1402,2061,437,Tablet,Electronics,3,2653.12,2025-05-15
1403,1549,541,Laptop,Electronics,4,2187.16,2025-05-30
1404,1344,268,Laptop,Electronics,1,1182.42,2025-09-26
1405,1376,492,Monitor,Electronics,1,991.81,2025-08-02
1406,2052,173,Phone,Electronics,2,1310.71,2025-02-08
1407,1066,23,Table,Home & Garden,2,778.22,2025-07-16
1408,1956,553,Cricket Bat,Sports,1,289.46,2025-02-23
1409,1316,561,Shoes,Clothing,1,222.29,2025-03-27
1410,2201,171,Phone,Electronics,4,4846.26,2025-09-02
1411,1259,254,Science Book,Books,1,94.31,2025-04-05
1412,1068,262,Tablet,Electronics,3,1754.81,2025-03-22
1413,1833,207,Tablet,Electronics,1,1192.26,2025-09-23
1414,1046,210,Plant,Home & Garden,1,562.59,2025-04-20
1415,1414,77,Jeans,Clothing,2,786.17,2025-12-19
1416,1578,232,Tablet,Electronics,3,2867.47,2025-08-16
1417,1849,486,Table,Home & Garden,3,657.49,2025-11-27
1418,1888,143,Chair,Home & Garden,2,946.34,2025-05-27
1419,1089,84,Monitor,Electronics,3,1975.04,2025-07-27
1420,1781,339,Chair,Home & Garden,1,115.74,2025-04-14
1421,1606,77,Shoes,Clothing,2,163.51,2025-08-11
1422,1821,165,Tablet,Electronics,2,1058.9,2025-11-26
1423,2147,22,Phone,Electronics,2,827.4,2025-01-19
1424,2071,183,Jeans,Clothing,4,674.54,2025-07-02
1425,2109,137,Shoes,Clothing,4,1681.41,2025-11-20
1426,1837,403,Biography,Books,3,458.37,2025-09-02
1427,1623,223,Table,Home & Garden,4,714.49,2025-10-27
1428,1792,420,Tablet,Electronics,2,1236.33,2025-07-08
1429,1475,317,Laptop,Electronics,4,2507.93,2025-10-21
1430,2041,527,Chair,Home & Garden,1,314.98,2025-03-11
1431,1810,529,Laptop,Electronics,3,3499.27,2025-07-07
1432,1498,438,Jeans,Clothing,3,758.19,2025-09-26
1433,1559,503,Chair,Home & Garden,1,198.33,2025-01-05
1434,1674,228,Chair,Home & Garden,3,892.96,2025-06-22
1435,2063,211,Biography,Books,3,225.71,2025-01-07
1436,1532,381,Novel,Books,1,78.05,2025-09-14
1437,1738,439,Tablet,Electronics,2,2743.6,2025-10-11
1438,1480,425,Lamp,Home & Garden,2,874.19,2025-05-24
1439,1324,348,Lamp,Home & Garden,4,2678.94,2025-12-23
1440,1866,402,Biography,Books,3,91.89,2025-08-19
1441,2082,235,Shoes,Clothing,3,863.96,2025-12-19
1442,1737,566,Shoes,Clothing,2,457.63,2025-06-16
1443,1546,121,Jeans,Clothing,4,589.54,2025-09-24
1444,1595,502,Shoes,Clothing,4,1165.66,2025-04-24
1445,1000,320,Science Book,Books,3,462.88,2025-08-17
1446,1897,256,Jeans,Clothing,1,299.71,2025-04-21
1447,1390,298,Biography,Books,2,52.26,2025-10-28
1448,1676,232,Lamp,Home & Garden,4,1381.61,2025-07-13
1449,1889,381,Monitor,Electronics,3,1607.15,2025-08-11
1450,1731,146,T-Shirt,Clothing,2,229.76,2025-10-15
1451,1625,41,Football,Sports,3,1054.47,2025-09-21
1452,1974,368,Laptop,Electronics,2,721.98,2025-04-20
1453,1243,474,Shoes,Clothing,1,236.67,2025-06-15
1454,1542,400,Shoes,Clothing,3,828.34,2025-07-24
1455,1100,163,Jeans,Clothing,3,381.16,2025-11-14
1456,1380,533,Jeans,Clothing,3,699.09,2025-12-24
1457,1306,333,Cookbook,Books,1,74.23,2025-12-05
1458,1599,303,T-Shirt,Clothing,3,1008.52,2025-12-02
1459,1138,1,Biography,Books,2,164.57,2025-07-14
1460,1537,349,Chair,Home & Garden,1,376.09,2025-12-09
1461,1395,51,T-Shirt,Clothing,3,383.18,2025-12-17
1462,1881,481,Monitor,Electronics,1,865.69,2025-06-04
1463,2019,439,Tablet,Electronics,1,536.26,2025-03-20
1464,1444,151,Laptop,Electronics,1,786.05,2025-07-26
1465,1912,172,Jeans,Clothing,1,327.27,2025-08-24
1466,1675,463,Lamp,Home & Garden,3,335.7,2025-05-27
1467,1254,478,Table,Home & Garden,3,1170.05,2025-07-27
1468,1755,133,Phone,Electronics,3,4820.27,2025-11-20
1469,1409,115,Phone,Electronics,2,2388.07,2025-07-30
1470,2145,561,Monitor,Electronics,3,4044.14,2025-10-26
1471,1361,127,Football,Sports,1,295.31,2025-03-18
1472,1410,320,Lamp,Home & Garden,3,567.23,2025-01-08
1473,1060,553,Science Book,Books,1,141.92,2025-09-21
1474,1778,194,Chair,Home & Garden,4,1134.5,2025-01-02
1475,2219,212,Tablet,Electronics,3,4526.25,2025-12-09
1476,1220,249,Table,Home & Garden,2,1028.46,2025-09-30
1477,1275,505,Shoes,Clothing,4,804.16,2025-01-02
1478,1739,128,Chair,Home & Garden,1,299.29,2025-06-12
1479,1542,234,Table,Home & Garden,2,805.64,2025-05-18
1480,1147,162,Jacket,Clothing,4,588.98,2025-01-29
1481,2094,466,Novel,Books,1,40.21,2025-11-22
1482,1472,82,Laptop,Electronics,1,350.16,2025-01-21
1483,1922,449,Phone,Electronics,2,625.47,2025-01-12
1484,1507,35,Phone,Electronics,2,625.08,2025-02-02
1485,1760,32,Shoes,Clothing,3,281.75,2025-03-24
1486,1000,133,Yoga Mat,Sports,1,153.63,2025-11-22
1487,2203,21,Shoes,Clothing,3,775.34,2025-01-04
1488,1048,354,Football,Sports,2,363.03,2025-01-16
1489,1318,42,Laptop,Electronics,2,1108.5,2025-03-28
1490,1528,464,Jacket,Clothing,3,774.51,2025-09-22
1491,2118,68,Jacket,Clothing,1,91.37,2025-11-22
1492,1409,74,Laptop,Electronics,4,3411.37,2025-11-27
1493,1819,332,Phone,Electronics,3,3449.41,2025-08-23
1494,1835,115,Shoes,Clothing,3,603.29,2025-06-05
1495,1857,528,Shoes,Clothing,2,486.63,2025-09-02
1496,1277,167,Cookbook,Books,1,81.87,2025-11-20
1497,1408,373,Monitor,Electronics,4,2580.55,2025-04-22
1498,1323,414,Lamp,Home & Garden,1,266.42,2025-10-08
1499,2084,393,Phone,Electronics,1,586.79,2025-04-10
1500,1445,342,Jeans,Clothing,1,267.46,2025-07-16
1501,1264,138,Tablet,Electronics,1,902.85,2025-04-03
1502,1306,113,Novel,Books,2,150.95,2025-09-23
1503,2210,187,Table,Home & Garden,3,1016.53,2025-11-15
1504,1871,376,T-Shirt,Clothing,4,1200.17,2025-05-03
1505,2057,59,Lamp,Home & Garden,2,497.93,2025-03-11
1506,2118,222,Cricket Bat,Sports,1,453.1,2025-10-24
1507,1348,282,Monitor,Electronics,3,4499.77,2025-11-17
1508,1891,563,Jacket,Clothing,3,931.13,2025-05-14
1509,1248,394,Tablet,Electronics,1,405.54,2025-08-23
1510,1528,10,Laptop,Electronics,4,2645.88,2025-09-10
1511,2233,464,Phone,Electronics,1,716.82,2025-08-06
1512,1079,547,Chair,Home & Garden,1,403.82,2025-09-24
1513,1201,448,Football,Sports,1,355.68,2025-08-17
1514,1265,80,Football,Sports,2,215.55,2025-05-08
1515,1400,112,Tablet,Electronics,4,3628.3,2025-10-31
1516,1297,546,Lamp,Home & Garden,4,2586.43,2025-11-13
1517,1738,251,Monitor,Electronics,3,1683.69,2025-01-25
1518,2203,121,Lamp,Home & Garden,2,457.0,2025-07-26
1519,1863,69,Tablet,Electronics,2,1267.03,2025-10-15
1520,1592,322,Phone,Electronics,2,2057.0,2025-04-24
1521,1898,447,Jeans,Clothing,3,781.03,2025-10-20
1522,1889,154,Jacket,Clothing,4,491.93,2025-09-01
1523,1519,159,Laptop,Electronics,4,2054.46,2025-05-08
1524,1619,167,Shoes,Clothing,4,231.06,2025-07-30
